csd_10,gold_d_10,xpd_10,dmg_share,dmg_taken_share,vision_score,kill_participation,obj_dmg_share,dragons,barons,wards_cleared,vision_wards_purchased,kda_early,kda_mid,kda_late,solo_kills,teamfight_kills,skirmish_kills,wards_early,wards_mid,wards_late,summoner_id,most_played_champ,most_played_role,most_played_lane,region,player_name,op_gg,most_played_champ_name,role
3.8614555256064693,264.797035040431,348.1412398921833,0.2039563104121812,0.1690941311462841,40.77897574123989,0.4614915920923061,0.11333114007149987,0.4176581953536136,0.21585804132973946,0.3171167329214991,0.2390734170869476,0.2804240725490455,0.39434668060552863,0.2636698977377718,0.09068596123852184,0.35292073903933724,0.28462958874010086,0.31984438287769396,0.39455544692476024,0.21182912854710706,Cutzf-qeOKOr2-1mfT-QjtrbiYdAhdsDpquqIRdkox_51vY,63,DUO_SUPPORT,MIDDLE,na,Titan Dweevil,https://na.op.gg/summoner/userName=Titan%20Dweevil,Brand,Mid
6.432075471698111,285.5258760107817,430.18814016172513,0.19349535307885551,0.21526382442239628,13.867924528301886,0.37051410173746624,0.16320158115422037,0.37886878021648895,0.18975741239892188,0.22987303766631098,0.004221100526620274,0.24019699103328343,0.3684831897552204,0.30075608370679036,0.22449361435210524,0.3325867640894594,0.18756967800094493,0.3593372375310145,0.35439029690875457,0.15302515437520708,LVt6KS3li1V4lnT4-6LLMUNgjTEf0ue8LI3qIgauGd7xZg0,122,SOLO,TOP,na,JordanTheBoss,https://na.op.gg/summoner/userName=JordanTheBoss,Darius,Top
7.036986301369867,303.01780821917794,322.20547945205493,0.24751652506476612,0.16106806304281407,21.632876712328766,0.4967920885524786,0.1985718783001986,0.373470319634703,0.1810502283105023,0.41840700615190973,0.303522362333615,0.22792465183846666,0.3902387846528358,0.3156149146225341,0.06260726722039477,0.4540199886513342,0.25307242617826653,0.3471539846244862,0.36498766118699594,0.18260532570418667,opwvsf7_P-tfzy1Z14wHaWXyb3mj_bldwD7W59kqk7g,236,DUO_CARRY,BOTTOM,na,SentientAI,https://na.op.gg/summoner/userName=SentientAI,Lucian,Bot Carry
1.4651810584958207,213.80891364902504,271.23481894150433,0.1130909988683466,0.15800384811030452,61.98885793871866,0.5499836990590818,0.056297953511149634,0.39559623292213814,0.18918291550603525,0.2685753300762693,0.2889707088121611,0.2537342314289245,0.4140394426543251,0.2717809759073258,0.025339446996828614,0.2708145924023362,0.25473236141759814,0.23604676081650533,0.4718229664978971,0.25238787832155646,P03laGJ89VRetVMBs1aWHA0mC9nJ2iy5EfxlJ4z4v8-zSQaY,412,DUO_SUPPORT,BOTTOM,na,From Iron,https://na.op.gg/summoner/userName=From%20Iron,Thresh,Support
7.660169491525418,317.3101694915254,438.6870056497175,0.2474184996052337,0.17799214289552656,25.807909604519775,0.4919189662786121,0.13908218331316305,0.3886546049681643,0.1739642184557439,0.2790957510701061,0.29711153356906933,0.23025314371565597,0.41256736501865066,0.2865133950267441,0.13794400897466716,0.3989863509242871,0.23988773610533348,0.3357214208060723,0.3936060660484182,0.18695674309418375,IgxU-paj9YEthKFrNJeTR4X47cRuh0bBBdiwj80cdcBUWz0,61,SOLO,MIDDLE,na,Aloned,https://na.op.gg/summoner/userName=Aloned,Orianna,Mid
6.837393767705392,299.2949008498582,426.23229461756375,0.2478539648077575,0.18332316316444144,20.58356940509915,0.5010127028592819,0.10985829322272592,0.3641373263186296,0.16671388101983003,0.38284276460097433,0.22653985605683533,0.22419561788037493,0.42193141375595533,0.28013559815280714,0.13823328280974942,0.42292658287097346,0.24930190748974482,0.34232813051542177,0.3608560952682248,0.17541714078568688,27GwxjB9UyorSFpa9IhNhC7NOvNqYOIppWw8Htz0aFBWvM0,777,SOLO,MIDDLE,na,Quantum,https://na.op.gg/summoner/userName=Quantum,Yone,Mid
1.2817663817663816,209.06381766381782,274.10826210826207,0.12267612059936685,0.12887560251011776,50.5014245014245,0.5764162657721897,0.06705681610021778,0.3819868403201736,0.16965811965811964,0.20741625112145884,0.27242541246009677,0.23879818168707645,0.4180916104135191,0.2846864333601892,0.04334451556673778,0.258257783685134,0.2673424075133477,0.20912593483551342,0.4806023622119142,0.2659712388345457,3yT2KQ3VF7mE-hce6Xwz00-EGXAwTnsMUHp7QkakEh4BB4E,350,DUO_SUPPORT,BOTTOM,na,Joey2,https://na.op.gg/summoner/userName=Joey2,Yuumi,Support
6.951032448377587,323.9873156342183,304.8828908554573,0.22746305115373364,0.170041993454832,14.7905604719764,0.4477170449270714,0.22142318771791916,0.3884183171793792,0.1793018682399214,0.38993913570956795,0.0020531062436320116,0.2795848463697186,0.40185199818802747,0.25442605922078604,0.0742031106919186,0.41861062867569876,0.2767549851386395,0.41193502859952585,0.31772797160616034,0.1313657764334496,5nPHqQt-TS92NhC82Bn6drzByWMbQhp3Wl7eHohjPDvhq9U,119,DUO_CARRY,BOTTOM,na,Karina,https://na.op.gg/summoner/userName=Karina,Draven,Bot Carry
1.238575667655787,265.8759643916914,321.5750741839764,0.16290955607408097,0.2380749403676506,35.637982195845694,0.5086085525004301,0.32347564130041834,0.37924261692807687,0.1826409495548962,0.7567013815597774,0.5277923327185846,0.27769521664400254,0.3940315332474898,0.2617001367563123,0.049414655571925585,0.3363096761464712,0.24413534866057124,0.32830081426432284,0.33377986914770286,0.18927960581340225,5LRbWF8EGpllAwYnJs1wvApDzRHU4zK1lo0zu-0JlVKwZ1o,20,NONE,JUNGLE,na,Masterfiend,https://na.op.gg/summoner/userName=Masterfiend,Nunu & Willump,Jungle
1.7172839506172828,201.74753086419753,265.21666666666675,0.1042557625251565,0.1340189134938964,48.123456790123456,0.5241573515549421,0.06721095167548352,0.38654467960023525,0.18981481481481483,0.20768526632379336,0.22193173574079067,0.26036649082188973,0.3954839091047669,0.27208730962971245,0.026532846440253843,0.24165413633006225,0.20445184959073856,0.2570084736710023,0.4592350181902524,0.2357838567831062,dfxoV06mMk2HCZaLCM5bHltMFI_oSfH2Hn2hmirghwF6bFU,432,DUO_SUPPORT,BOTTOM,na,SandPaperX,https://na.op.gg/summoner/userName=SandPaperX,Bard,Support
1.1231481481481485,305.062037037037,352.0675925925923,0.19738483510179075,0.2624748958785091,29.256172839506174,0.5312886284603732,0.4475437142151257,0.40027189888301007,0.17901234567901234,0.8009546823314795,0.48943045568023824,0.28604221231716664,0.41295884519094594,0.23859733849307077,0.09266192086037854,0.3698151653600428,0.3135952513969658,0.3816924143191271,0.3139613427470328,0.14480898258487152,1x4lusdJDt80JmarGT3-3pfvZbdCpK_IJdtPmDcge2qTW9g,107,NONE,JUNGLE,na,Draven696969,https://na.op.gg/summoner/userName=Draven696969,Rengar,Jungle
5.748606811145512,312.51207430340554,417.25541795665634,0.2424687725288016,0.21634373026309067,24.362229102167184,0.498164182910167,0.20999888742724918,0.3924922600619197,0.20846233230134167,0.32128454210359036,0.2421470922259423,0.24357307738126158,0.40577807228348567,0.2867383147750239,0.17222308123630964,0.3699752280116356,0.25452441876438864,0.3535233385143221,0.3579554540905675,0.19313021962206797,F8BQB4k3ySDiE2OHandSwysuD4HN5WJA_QmECpsj7EG0tfQ,142,SOLO,MIDDLE,na,Palafox,https://na.op.gg/summoner/userName=Palafox,Zoe,Mid
5.548888888888887,287.7819047619047,422.65492063492087,0.23467812912185565,0.24850144557479273,18.834920634920636,0.42896050400556346,0.16102245973915638,0.39270219198790635,0.20216931216931217,0.26230411299027373,0.1925893851134522,0.26068685317911416,0.4013363483753466,0.2703129085451876,0.24287969448333616,0.30973496054728555,0.2295496154949938,0.3261664056800166,0.3692871094147913,0.19291624344798275,4PDjZFceHpkzcP1yzu9CY-OWJNuYCTGM8kjXteRlvO0d1eK7,164,SOLO,TOP,na,LOVE9 BrokenL,https://na.op.gg/summoner/userName=LOVE9%20BrokenL,Camille,Top
6.006709265175717,279.3846645367412,442.41501597444096,0.22021302947808347,0.23038698465594118,18.926517571884983,0.40577801208501385,0.15678216287743152,0.3577704244637154,0.18088391906283288,0.12885770638480862,0.16725500298212853,0.22898686152701841,0.3786731207029642,0.3169142085312288,0.23564300005993288,0.2962351634875597,0.20572004318010725,0.33993315694033277,0.3532606003575469,0.2004022246033604,9477-L4SSzf76S_bDakzYhVRW29MXx4QSd--hUh_uPUqWpE,122,SOLO,TOP,na,Naraxas,https://na.op.gg/summoner/userName=Naraxas,Darius,Top
1.582051282051282,311.09294871794856,353.851923076923,0.20765603505642405,0.24375004043102855,21.628205128205128,0.5339680060130624,0.39351545862024934,0.360538766788767,0.17815170940170935,0.6263839253309617,0.711863346012941,0.2744624581778859,0.39206191380284056,0.26378097547480006,0.08498274299513202,0.41720910617217116,0.27619188352581475,0.3710340814997956,0.32747984932816593,0.14287615510583473,isTdo7fjCr8qbJSzN-ErjXlUQSMmaKuKFBiEDi8hgP-ZzG0,245,NONE,JUNGLE,na,Matty,https://na.op.gg/summoner/userName=Matty,Ekko,Jungle
1.4652459016393435,203.3577049180329,269.77868852459017,0.10858378175836189,0.1581357188249159,55.84590163934426,0.47192415417169514,0.06137365911881341,0.37740437158469925,0.196448087431694,0.1768657832641139,0.2602312813590524,0.28189791813632986,0.40228633931404423,0.25273530921525944,0.03581576893052303,0.23883684621389537,0.2624512099921937,0.20630261898784852,0.4945045938029561,0.26160167930560224,OkLuKUw1BvaA_IEsLCKSoE_pP48Sb0UosVMLnyGpFieB4r8,53,DUO_SUPPORT,BOTTOM,na,Blitz,https://na.op.gg/summoner/userName=Blitz,Blitzcrank,Support
6.926013513513513,289.4881756756756,312.9804054054053,0.2146564587594418,0.1500713919666782,28.16554054054054,0.44835776300786584,0.18866676146830558,0.38427847490347483,0.2014076576576577,0.3429787872557554,0.2790340499852001,0.23431799911658147,0.3875995000235308,0.2981716834101346,0.05817159690514954,0.43332614789658114,0.23128513145444285,0.3091865906908729,0.40293766739862696,0.19942416110726122,MfG5lVm4PUdjSB_R9E_detghshZCTLyKy5DS-jMYxjo_0wM,81,DUO_CARRY,BOTTOM,na,warcyclone,https://na.op.gg/summoner/userName=warcyclone,Ezreal,Bot Carry
1.1389830508474577,311.41864406779666,358.96881355932214,0.21097339541104249,0.28108975124979646,23.464406779661015,0.5042304082899292,0.4542504047781891,0.4274455205811138,0.17881355932203388,0.6416964260461141,0.6412457581142339,0.29526533693009244,0.41691375481721116,0.2292354488267782,0.1422126755823492,0.33077977609253356,0.3048083359149078,0.3448349848292891,0.3580409792977507,0.12750942429036122,5bP75FEeodLSJd1NcQlO9aL0G8vrjYiD8lAP1nw5X6yUtECy,203,NONE,JUNGLE,na,Gryffinn,https://na.op.gg/summoner/userName=Gryffinn,Kindred,Jungle
1.208873720136518,301.1126279863481,345.5617747440271,0.18450311179703918,0.2427020120395436,32.081911262798634,0.536031700118117,0.41364311138332466,0.43266428300557985,0.18117178612059165,0.4327534125269991,0.49668762991572063,0.29989602919910785,0.3961982314585272,0.24371235598217647,0.07922186671433806,0.38845634445413596,0.28599889536950374,0.3425847038222748,0.3769587602320234,0.19614988721523705,z_fCKx2GBlvgvznBUQk3PQfgj9ZKkIEVfn7IK06brdeypws,76,NONE,JUNGLE,na,eXyu,https://na.op.gg/summoner/userName=eXyu,Nidalee,Jungle
2.3210344827586207,231.88448275862063,270.64103448275864,0.1308213731252076,0.17230701113140898,52.275862068965516,0.5076798244633296,0.07402963992269453,0.3700027367268747,0.18821839080459768,0.3052780208636602,0.26841477186645524,0.29919331349394745,0.37428495894696423,0.26604499270392445,0.0468917002537692,0.3024733791113104,0.26859680549335735,0.23446653682325247,0.46231182264344883,0.25148038230950276,XtO3h5sPEu51WZUFr96Why1szQUi8Kwx4SpfmDw9Jht0g1I,412,DUO_SUPPORT,BOTTOM,na,DCSNT,https://na.op.gg/summoner/userName=DCSNT,Thresh,Support
7.252982456140347,308.42982456140345,452.13684210526327,0.2599837472558376,0.23547310984440178,20.410526315789475,0.45544110524298503,0.17334174677658917,0.3847702589807852,0.1944444444444445,0.25874976797001703,0.26481720878815,0.24212254557168694,0.42360188281076117,0.2673413522334715,0.2198146930890945,0.34319897005329636,0.23155696009492666,0.3567035515646398,0.3813076851130734,0.1535286494566273,UJZ08gT0z3Bm76RSZApIvpw3evHxGUn16o_SlSJ_RmH-40s,126,SOLO,TOP,na,Revenge,https://na.op.gg/summoner/userName=Revenge,Jayce,Top
6.792579505300359,289.20459363957593,425.44028268551233,0.21547229395752315,0.17422278140728362,23.28268551236749,0.48629574592980346,0.10736279463766962,0.3960121150933873,0.1999411071849235,0.20768791383083782,0.267141480863224,0.20022880971002763,0.3994818599791436,0.3305226980329909,0.1057574884871704,0.4177512982179371,0.2118512238471707,0.31283000584120646,0.38939504705206684,0.21391655613928764,E5NMz8sOCwMaeY9vGcqDVoxv4psfzwY15N2TkH1vv9JAzWE,126,SOLO,MIDDLE,na,TSM Sword,https://na.op.gg/summoner/userName=TSM%20Sword,Jayce,Mid
6.774113475177304,295.118439716312,321.7968085106384,0.2313281895599024,0.14998579078636992,21.925531914893618,0.4834691936947768,0.15491807693922519,0.40871327254306,0.173758865248227,0.38780486218390536,0.20142118384708071,0.23442293630280156,0.3929386137561999,0.2972638453022701,0.05614196604908679,0.41908987405990245,0.26000439270027925,0.3668111182691779,0.3728996153117353,0.1524038622998009,vM0iyxlGfBmVYnHHMRsCOV9Tz6_gDYTs05mo3TIf3Gc9SG0,81,DUO_CARRY,BOTTOM,na,Spawwwwn,https://na.op.gg/summoner/userName=Spawwwwn,Ezreal,Bot Carry
6.363928571428572,284.13428571428597,313.5096428571431,0.2073938449192656,0.1479504630348087,25.075,0.47749378050560737,0.16931861165040948,0.38011054421768703,0.18125000000000002,0.3330152818114189,0.20992168101871178,0.2505012098709493,0.3936074228094836,0.2732134191134608,0.03821681294895581,0.43132793297971883,0.24330864571936012,0.34488909571313325,0.3932028289192097,0.17272600913571254,9b8fPhR1gXIwOlqT09g-jsbvWhtz7t0K7c0c0-pNtRgdHjA,51,DUO_CARRY,BOTTOM,na,Acilion,https://na.op.gg/summoner/userName=Acilion,Caitlyn,Bot Carry
0.8362007168458768,324.08996415770605,367.1756272401435,0.18303210892937616,0.26497660182542293,30.50179211469534,0.539880743390584,0.477261794363113,0.38073050008533904,0.2022700119474313,0.5278146880216028,0.5782712326218049,0.29103871156721917,0.3873148862346987,0.25388835820254235,0.07324720018426531,0.4007673769058968,0.30023497071251665,0.3192223247778805,0.37353846774610644,0.20097294620184183,s_RNlqB3Wyq88g4mRi5QM1ONMWGxLQhdAuI09tRrpSZxDi0,421,NONE,JUNGLE,na,king ghidorrrah,https://na.op.gg/summoner/userName=king%20ghidorrrah,Rek'Sai,Jungle
5.8235507246376805,293.71702898550717,342.60833333333323,0.2201419143822532,0.18770465329855476,30.384057971014492,0.4892530486088731,0.15610279980043718,0.376375948930297,0.1814613526570048,0.249963377450394,0.3117870632824458,0.25096895039012157,0.4042776932203291,0.2772351911364882,0.0861759969096925,0.36193261247609076,0.2828158103973324,0.3369406472984892,0.3950245399052701,0.19711838102663587,TIRq9yL-oAYjiv_-eP8hxaJphyS5uIBNq_HEvjr9sycxsQVt,81,DUO_CARRY,BOTTOM,na,EG Bae,https://na.op.gg/summoner/userName=EG%20Bae,Ezreal,Bot Carry
6.131636363636359,298.0229090909092,431.58109090909096,0.2331030058857933,0.22945550073295765,23.85818181818182,0.43974337354942145,0.1795056323906602,0.39896103896103907,0.20248484848484852,0.30301228724973656,0.3276888347485067,0.25491734372051944,0.39038744022804334,0.2842103342160365,0.2100592849468449,0.3073294934730343,0.23515538130131436,0.33345648467742595,0.3781482659163333,0.185823756844249,vmosrW8aQwdWqbyrbc4I5xMyRwNjdYxM18j6dLpV72nuu7Q,126,SOLO,TOP,na,Liquid Impact,https://na.op.gg/summoner/userName=Liquid%20Impact,Jayce,Top
6.722545454545454,319.5058181818182,428.0734545454545,0.26424222515237183,0.22097806640663586,28.676363636363636,0.4920274916186608,0.16428372165581756,0.3980995670995673,0.15818181818181815,0.2624487834513517,0.29545774937075353,0.26955930723187854,0.4001300790342005,0.27055695561613613,0.2246516501292747,0.3156397858950632,0.263311290282723,0.3750167945772075,0.3843182357228696,0.15943032441212554,-hwqklPQte1KJN6Ycopb-2aaYnBWRwOTxDo4DOcCIwuUJ_xJ,4,SOLO,MIDDLE,na,baxaxasd,https://na.op.gg/summoner/userName=baxaxasd,Twisted Fate,Mid
